숙소번호,업소명,업종명,서비스대상구분,소재지도로명주소,지역코드,객실수,등급
S18063,더안,민박,제한없음,경상북도 경주시 북군길 169-11(북군동),O02,6,
S18064,더안펜션,민박,제한없음,경상북도 경주시 북군길 169-15(북군동),O02,3,
S18065,더원펜션 레드,민박,제한없음,경상북도 경주시 천북면 물천안길 13,O02,5,
S18066,더원펜션 블루,민박,제한없음,경상북도 경주시 천북면 물천안길 15,O02,5,
S18067,더조은펜션,민박,제한없음,경상북도 경주시 손곡2길 23(손곡동),O02,6,
S18068,더휴,민박,제한없음,경상북도 경주시 북군길 169-8(북군동),O02,6,
S18069,도도보노펜션,민박,제한없음,경상북도 경주시 외동읍 진현신계길 80-9,O02,5,
S18070,도도펜션,민박,제한없음,경상북도 경주시 외동읍 진현신계길 80-11,O02,2,
S18071,도도프라이빗펜션,민박,제한없음,경상북도 경주시 외동읍 진현신계길 80-11,O02,5,
S18072,도로시펜션,민박,제한없음,경상북도 경주시 감포읍 연동길 12,O02,6,
S18073,도토리,민박,제한없음,경상북도 경주시 보불로 126-43(하동),O02,6,
S18074,독락당,민박,제한없음,경상북도 경주시 안강읍 옥산서원길 300-3,O02,2,
S18075,독일마을,민박,제한없음,경상북도 경주시 북군4길 9(북군동),O02,7,
S18076,돌꽃숲풍경,민박,제한없음,경상북도 경주시 북군4길 25(북군동),O02,5,
S18077,동해민박,민박,제한없음,경상북도 경주시 감포읍 척사길 47-1,O02,4,
S18078,동해펜션,민박,제한없음,경상북도 경주시 감포읍 나정창말길 16,O02,3,
S18079,두번째 계절,민박,제한없음,경상북도 경주시 동방안1길 41-2 (동방동),O02,5,
S18080,두친구,민박,제한없음,경상북도 경주시 형산마을안길 23-12(도지동),O02,5,
S18081,둥지가족,민박,제한없음,경상북도 경주시 서악2길 17,O02,1,
S18082,들길펜션,민박,제한없음,경상북도 경주시 포석로 769(배동),O02,4,
S18083,등잔초가,민박,제한없음,경상북도 경주시 북군길 180(북군동),O02,2,
S18084,디아망,민박,제한없음,경상북도 경주시 보문마을1길 9(보문동),O02,3,
S18085,디아트,민박,제한없음,경상북도 경주시 보불로 66-21(마동),O02,3,
S18086,디아트B,민박,제한없음,경상북도 경주시 보불로 66-17마동),O02,3,
S18087,디아트펜션,민박,제한없음,경상북도 경주시 보불로 66-19(마동),O02,3,
S18088,딜라잇,민박,제한없음,경상북도 경주시 새골길 49-89,O02,1,
S18089,또다른세상 펜션,민박,제한없음,경상북도 경주시 천북면 물천안길 175-9,O02,7,
S18090,뜨라네펜션1,민박,제한없음,경상북도 경주시 북군길 174(북군동),O02,7,
S18091,뜨라네펜션2,민박,제한없음,경상북도 경주시 북군길 174-1(북군동),O02,3,
S18092,띠아모 펜션,민박,제한없음,경상북도 경주시 하동분접안길 14-24(하동),O02,7,
S18093,라 팡시옹,민박,제한없음,경상북도 경주시 북군4길 40-4(북군동),O02,5,
S18094,라끄베르 펜션(LacVert  Pension),민박,제한없음,경상북도 경주시 하동못안길 63(하동),O02,7,
S18095,라붐,민박,제한없음,경상북도 경주시 양남면 양남로 261,O02,5,
S18096,라비에벨,민박,제한없음,경상북도 경주시 북군길 156-5(북군동),O02,5,
S18097,라스텔라펜션,민박,제한없음,경상북도 경주시 보문마을4길 33(보문동),O02,3,
S18098,라온,민박,제한없음,경상북도 경주시 장재안길 9-9(배반동),O02,3,
S18099,라온 투,민박,제한없음,경상북도 경주시 장재안길 9-7(배반동),O02,1,
S18100,라임,민박,제한없음,경상북도 경주시 북군4길 63(북군동),O02,5,
S18101,라자로의 집,민박,제한없음,경상북도 경주시 숲머리길 124-12(보문동),O02,2,
S18102,라즈베리펜션,민박,제한없음,경상북도 경주시 마동큰마을5길 14-7(마동),O02,5,
S18103,란 게스트하우스,민박,제한없음,경상북도 경주시 국당2길 12-7(사정동),O02,7,
S18104,러브펫하우스펜션,민박,제한없음,경상북도 경주시 장골길 52(동방동),O02,5,
S18105,레저파크 해밀,민박,제한없음,경상북도 경주시 덕동1길 33(암곡동),O02,3,
S18106,로뎀나무 아래,민박,제한없음,경상북도 경주시 산내면 문복로 356,O02,5,
S18107,로드27A,민박,제한없음,경상북도 경주시 천북면 목실길 27-2,O02,1,
S18108,로쏘하우스,민박,제한없음,경상북도 경주시 양남면 산에들레길 206,O02,5,
S18109,로얄펜션,민박,제한없음,경상북도 경주시 하동당숲길 10,O02,1,
S18110,로젤리아,민박,제한없음,경상북도 경주시 보불로 126-71(하동),O02,6,
S18111,로체,민박,제한없음,경상북도 경주시 북군4길 9-4(북군동),O02,3,
S18112,로컬,민박,제한없음,경상북도 경주시 천북면 목실길 14-78,O02,5,
S18113,로하스,민박,제한없음,경상북도 경주시 양남면 서왕길 121,O02,1,
S18114,로하스,민박,제한없음,경상북도 경주시 하동1길 22-2(하동),O02,5,
S18115,론다,민박,제한없음,경상북도 경주시 외동읍 괘릉길 66-11,O02,2,
S18116,루나펜션,민박,제한없음,경상북도 경주시 보문마을4길 37(보문동),O02,4,
S18117,루아,민박,제한없음,경상북도 경주시 북군길 149-18(북군동),O02,7,
S18118,루트,민박,제한없음,경상북도 경주시 마동큰마을2길 52-11(마동),O02,1,
S18119,루트 11,민박,제한없음,경상북도 경주시 마동큰마을2길 52-11(마동),O02,1,
S18120,루트 94 펜션,민박,제한없음,경상북도 경주시 양남면 양남로 225-6,O02,3,
S18121,루트Z,민박,제한없음,경상북도 경주시 마동큰마을2길 52-11(마동),O02,1,
S18122,루트랜드,민박,제한없음,경상북도 경주시 북군4길 9-4(북군동),O02,1,
S18123,르 레브 민박,민박,제한없음,경상북도 경주시 북군길 169-24(북군동),O02,4,
S18124,리멤버,민박,제한없음,경상북도 경주시 양남면 양남로 225-14,O02,6,
S18125,리얼스틸펜션1,민박,제한없음,경상북도 경주시 양남면 하서중앙길 56-11,O02,5,
S18126,리얼스틸펜션2,민박,제한없음,경상북도 경주시 양남면 하서중앙길 56-11,O02,3,
S18127,리오넬과 루이 하우스,민박,제한없음,경상북도 경주시 양남면 신대로 66-9,O02,2,
S18128,마니주,민박,제한없음,경상북도 경주시 북군길 169-16(북군동),O02,4,
S18129,마루민박,민박,제한없음,경상북도 경주시 양북면 상범길 159-2,O02,3,
S18130,마리모,민박,제한없음,경상북도 경주시 감포읍 대밑길 16,O02,2,
S18131,마리안느,민박,제한없음,경상북도 경주시 하동분접안길 14-9(하동),O02,6,
S18132,마법의 성,민박,제한없음,경상북도 경주시 새골길 85-11(구정동),O02,8,
S18133,마우나오션 콘도미니엄,콘도,제한없음,경상북도 경주시 양남면 신대리 1265번지 ,O02,204,
S18134,마이다이어리,민박,제한없음,경상북도 경주시 북군길 161(북군동),O02,5,
S18135,만선센터,민박,제한없음,경상북도 경주시 양북면 덕실길 12-14,O02,4,
S18136,만파펜션,민박,제한없음,경상북도 경주시 감포읍 동해안로 2006-1,O02,6,
S18137,맑은아침,민박,제한없음,경상북도 경주시 하동1길 32-2(하동),O02,3,
S18138,맑은아침 모닝,민박,제한없음,경상북도 경주시 하동1길 32-1(하동),O02,2,
S18139,맑은아침 싱글,민박,제한없음,경상북도 경주시 하동1길 32-2(하동),O02,2,
S18140,맑은아침 파스텔,민박,제한없음,경상북도 경주시 하동1길 32-1(하동),O02,2,
S18141,맑은아침패밀리,민박,제한없음,경상북도 경주시 하동1길 32-1(하동),O02,1,
S18142,맑음,민박,제한없음,경상북도 경주시 현곡면 가삼골1길 21-119,O02,1,
S18143,메리골드,민박,제한없음,경상북도 경주시 하동1길 45-7(하동),O02,3,
S18144,메이,민박,제한없음,경상북도 경주시 양남면 산에들레길 250,O02,5,
S18145,명성,민박,제한없음,경상북도 경주시 양북면 동해안로 1386,O02,3,
S18146,모던풀빌라,민박,제한없음,경상북도 경주시 감포읍 경감로 2805,O02,4,
S18147,모던풀빌라펜션,민박,제한없음,경상북도 경주시 감포읍 경감로 2803,O02,4,
S18148,몰리나,민박,제한없음,경상북도 경주시 감포읍 동해안로 1878-9,O02,5,
S18149,몽,민박,제한없음,경상북도 경주시 북군길 121(북군동),O02,6,
S18150,몽블랑,민박,제한없음,경상북도 경주시 북군길 175(북군동),O02,4,
S18151,문복산 펜션,민박,제한없음,경상북도 경주시 산내면 문복로 333-201,O02,5,
S18152,미니멀,민박,제한없음,경상북도 경주시 마동큰마을5길 35(마동),O02,4,
S18153,미니멀스,민박,제한없음,경상북도 경주시 마동큰마을5길 35,O02,2,
S18154,미루,민박,제한없음,경상북도 경주시 북군길 49(북군동),O02,3,
S18155,미루한옥,민박,제한없음,경상북도 경주시 북군길 49,O02,1,
S18156,미소,민박,제한없음,경상북도 경주시 하동못안길 67(하동),O02,5,
S18157,민속민박,민박,제한없음,경상북도 경주시 하동못안길 49(하동),O02,3,
S18158,밀레니엄,민박,제한없음,경상북도 경주시 하동1길 39-7(하동),O02,2,
S18159,바다,민박,제한없음,경상북도 경주시 양남면 외남로 1069,O02,2,
S18160,바다마을민박,민박,제한없음,경상북도 경주시 감포읍 감포로 304-1,O02,4,
S18161,바다소나무,민박,제한없음,경상북도 경주시 양남면 동해안로 38-4,O02,4,
S18162,바다여행,민박,제한없음,경상북도 경주시 양남면 동해안로 514,O02,6,
S18163,바다의 꿈,민박,제한없음,경상북도 경주시 감포읍 척사길 49,O02,3,
S18164,바다전망펜션,민박,제한없음,경상북도 경주시 감포읍 감포대안2길 4-8,O02,5,
S18165,바다펜션,민박,제한없음,경상북도 경주시 양남면 동해안로 40,O02,2,
S18166,바다풍경펜션,민박,제한없음,경상북도 경주시 양남면 동해안로 516,O02,4,
S18167,바람꽃,민박,제한없음,경상북도 경주시 탑리3길 18-6 (탑동),O02,3,
S18168,바실라,민박,제한없음,경상북도 경주시 하동못안길 88(하동),O02,5,
S18169,바오바오,민박,제한없음,경상북도 경주시 보문마을5길 11-28(보문동),O02,6,
S18170,바오하우스,민박,제한없음,경상북도 경주시 천북면 목실길 14-44,O02,1,
S18171,바우하우스,민박,제한없음,경상북도 경주시 천북면 목실길 14-44,O02,5,
S18172,반디(A동),민박,제한없음,경상북도 경주시 감포읍 회곡길 74-12,O02,3,
S18173,반디(B동),민박,제한없음,경상북도 경주시 감포읍 회곡길 74-14,O02,3,
S18174,백선당,민박,제한없음,경상북도 경주시 건천읍 단석산길 76,O02,4,
S18175,백천민박,민박,제한없음,경상북도 경주시 산내면 대현길 218-16,O02,3,
S18176,범골민박,민박,제한없음,경상북도 경주시 산내면 장사길 395-6,O02,2,
S18177,베니아펜션,민박,제한없음,경상북도 경주시 아랫시래안길 37(시래동),O02,5,
S18178,베니키아 스위스로젠 호텔,관광호텔업,제한없음,경주시 보문로 465-37(신평동) ,O02,60,
S18179,벨루스 로즈,민박,제한없음,경상북도 경주시 북군길 107-19(북군동),O02,6,
S18180,벨루스 마리스,민박,제한없음,경상북도 경주시 북군길 107-22(북군동),O02,3,
S18181,벨리펜션,민박,제한없음,경상북도 경주시 천군3길 10(천군동),O02,7,
S18182,벽도산 황토체험,민박,제한없음,경상북도 경주시 두대길 73 (율동),O02,1,
S18183,별과 달,민박,제한없음,경상북도 경주시 암곡1길 16-3(암곡동),O02,1,
S18184,별과 달 이야기 펜션,민박,제한없음,경상북도 경주시 암곡1길 13,O02,5,
S18185,별과 달 이야기 펜션2,민박,제한없음,경상북도 경주시 암곡1길 16-4(암곡동),O02,5,
S18186,별그린펜션,민박,제한없음,경상북도 경주시 북군길 107-25(북군동),O02,4,
S18187,별다락방,민박,제한없음,경상북도 경주시 형산마을안길 23-16(도지동),O02,5,
S18188,별빛 여정,민박,제한없음,경상북도 경주시 북군길 63(북군동),O02,8,
S18189,별빛마루펜션,민박,제한없음,경상북도 경주시 천북면 새터흥림길 1-72,O02,5,
S18190,별이야기,민박,제한없음,경상북도 경주시 암곡1길 15-8(암곡동),O02,5,
S18191,별하나 달하나 펜션,민박,제한없음,경상북도 경주시 불국로 208-15(마동),O02,3,
S18192,별헤는밤,민박,제한없음,경상북도 경주시 양북면 경감로 2016-99,O02,6,
S18193,보금자리,민박,제한없음,경상북도 경주시 감포읍 장진길 15-4,O02,5,
S18194,보문2,민박,제한없음,경상북도 경주시 북군4길 14,O02,3,
S18195,보문로즈,민박,제한없음,경상북도 경주시 북군길 186-6(북군동),O02,1,
S18196,보문민박,민박,제한없음,경상북도 경주시 천군1길 22-1(천군동),O02,7,
S18197,보문월드,민박,제한없음,경상북도 경주시 천군1길 22-2(천군동),O02,7,
S18198,보문팰리스,민박,제한없음,경상북도 경주시 북군길 186-6(북군동),O02,2,
S18199,보문펜션,민박,제한없음,경상북도 경주시 북군길 162(북군동),O02,3,
S18200,보문풀빌라,민박,제한없음,경상북도 경주시 서낭길 122-58(북군동),O02,2,
S18201,보문해피데이,민박,제한없음,경상북도 경주시 하동분접안길 14-16(하동),O02,5,
S18202,보문호,민박,제한없음,경상북도 경주시 천군1길 22(천군동),O02,2,
S18203,보문호수,민박,제한없음,경상북도 경주시 경감로 504-24(천군동),O02,7,
S18204,보문휴양림,민박,제한없음,경상북도 경주시 서낭길 122-54(북군동),O02,2,
S18205,보불로펜션,민박,제한없음,경상북도 경주시 보불로 194-22(하동),O02,5,
S18206,봄여름가을겨울,민박,제한없음,경상북도 경주시 산내면 문복로 1280-63,O02,3,
S18207,북극성,민박,제한없음,경상북도 경주시 보불로 126-72(하동),O02,4,
S18208,불국사아름다운펜션,민박,제한없음,경상북도 경주시 하동1길 22-4(하동),O02,2,
S18209,블랑2,민박,제한없음,경상북도 경주시 천북면 목실길 14-74,O02,5,
S18210,블루노트,민박,제한없음,경상북도 경주시 북군길 137-10(북군동),O02,3,
S18211,블루노트(나),민박,제한없음,경상북도 경주시 북군길 137-6(북군동),O02,5,
S18212,블루노트(다),민박,제한없음,경상북도 경주시 북군길 137-8(북군동),O02,5,
S18213,블루비치,민박,제한없음,경상북도 경주시 감포읍 창바위길 51,O02,5,
S18214,블루원 콘도미니엄,콘도,제한없음,경상북도 경주시 천군동 1686번지 ,O02,295,
S18215,블루펜션,민박,제한없음,경상북도 경주시 양남면 동해안로 40,O02,2,
